date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:32:49	61/61	---MCZ	200	added ('OK')	application/json	etag:W/%223d-18b8af993b0%22	https://radio.garden/manifest.json	C:/Users/GWCPS/Desktop/ICanFindYou/ICanFindYou/radio.garden/manifest.json	(from https://radio.garden/?r=1)
19:32:49	39117/39117	---M--	200	added ('OK')	font/woff2	etag:W/%2298cd-18b8af993b0%22	https://radio.garden/fonts/AtlasGrotesk-Regular-Web.woff2	C:/Users/GWCPS/Desktop/ICanFindYou/ICanFindYou/radio.garden/fonts/AtlasGrotesk-Regular-Web.woff2	(from https://radio.garden/?r=1)
19:32:53	54550/54550	---M--	200	added ('OK')	font/woff	etag:W/%22d516-18b8af993b0%22	https://radio.garden/fonts/AtlasGrotesk-Regular-Web.woff	C:/Users/GWCPS/Desktop/ICanFindYou/ICanFindYou/radio.garden/fonts/AtlasGrotesk-Regular-Web.woff	(from https://radio.garden/?r=1)
19:32:53	236153/236153	---MCZ	200	added ('OK')	application/javascript	etag:W/%2239a79-P2xW2lNTAmH1CtaK8oPkZabGi48%22	https://radio.garden/assets/index-a3e7bd54.js	C:/Users/GWCPS/Desktop/ICanFindYou/ICanFindYou/radio.garden/assets/index-a3e7bd54.js	(from https://radio.garden/?r=1)
19:32:54	4714/4714	---MCZ	200	added ('OK')	application/javascript	etag:W/%22126a-A/KiZ/TfBSB/mG2RcSgtNL0d0f0%22	https://radio.garden/assets/web-storage-f871d972.js	C:/Users/GWCPS/Desktop/ICanFindYou/ICanFindYou/radio.garden/assets/web-storage-f871d972.js	(from https://radio.garden/?r=1)
19:32:54	208355/208355	---MCZ	200	added ('OK')	application/javascript	etag:W/%2232de3-QsS6KIzOygQhc4Ynl2CriVytr2E%22	https://radio.garden/assets/modules-5315f3b0.js	C:/Users/GWCPS/Desktop/ICanFindYou/ICanFindYou/radio.garden/assets/modules-5315f3b0.js	(from https://radio.garden/?r=1)
19:32:55	93380/93380	---MCZ	200	added ('OK')	text/css	etag:W/%2216cc4-qlJL1vS+r7OjIzSaWzorGsDup50%22	https://radio.garden/assets/index-59ef851b.css	C:/Users/GWCPS/Desktop/ICanFindYou/ICanFindYou/radio.garden/assets/index-59ef851b.css	(from https://radio.garden/?r=1)
19:32:55	1684182/1684182	---M--	200	added ('OK')	image/png	etag:W/%2219b2d6-18b8af993b0%22	https://radio.garden/public/icons/ios/ios-launchimage-1242-2208.png	C:/Users/GWCPS/Desktop/ICanFindYou/ICanFindYou/radio.garden/public/icons/ios/ios-launchimage-1242-2208.png	(from https://radio.garden/?r=1)
19:32:55	1730/1730	---MCZ	200	added ('OK')	text/html	etag:W/%226c2-R9BguVy6qdvkbgv0k62sQglz68E%22	https://radio.garden/update-browser/explorer.html	C:/Users/GWCPS/Desktop/ICanFindYou/ICanFindYou/radio.garden/update-browser/explorer.html	(from https://radio.garden/?r=1)
19:32:56	11301/11301	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Nov%202023%2015:32:53%20GMT	https://radio.garden/window.location.href	C:/Users/GWCPS/Desktop/ICanFindYou/ICanFindYou/radio.garden/window.location.href	(from https://radio.garden/?r=1)
19:32:56	11301/11301	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Nov%202023%2015:32:54%20GMT	https://radio.garden/Chrome/	C:/Users/GWCPS/Desktop/ICanFindYou/ICanFindYou/radio.garden/Chrome/index.html	(from https://radio.garden/?r=1)
19:32:57	182138/182138	---M--	200	added ('OK')	text/javascript	etag:9214813222646351502	https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js	C:/Users/GWCPS/Desktop/ICanFindYou/ICanFindYou/pagead2.googlesyndication.com/pagead/js/f.txt	(from https://radio.garden/?r=1)
19:32:58	84608/84608	---MCZ	200	added ('OK')	application/javascript	etag:W/%2214a80-S4eaRkOKv28/0AMge6cZeDETZQg%22	https://radio.garden/assets/viewer-85d2b34c.js	C:/Users/GWCPS/Desktop/ICanFindYou/ICanFindYou/radio.garden/assets/viewer-85d2b34c.js	(from https://radio.garden/?r=1)
19:32:59	108/108	---MCZ	200	added ('OK')	application/json	date:Fri,%2010%20Nov%202023%2015:32:56%20GMT	https://radio.garden/api/geo	C:/Users/GWCPS/Desktop/ICanFindYou/ICanFindYou/radio.garden/api/geo.json	(from https://radio.garden/?r=1)
19:33:03	68/68	---MCZ	200	added ('OK')	text/plain	etag:W/%2239-18b8af993b0%22	http://radio.garden/robots.txt		(from https://radio.garden/?r=1)
19:33:03	141234/141234	---MCZ	200	added ('OK')	application/javascript	etag:W/%22227b2-TJV0jMNlgiNoheVC6Ec12AASbQU%22	https://radio.garden/assets/polyfills-legacy-32800955.js	C:/Users/GWCPS/Desktop/ICanFindYou/ICanFindYou/radio.garden/assets/polyfills-legacy-32800955.js	(from https://radio.garden/?r=1)
19:33:03	2442546/2442546	---M--	200	added ('OK')	image/png	etag:W/%22254532-18b8af993b0%22	https://radio.garden/public/icons/ios/ios-launchimage-1536-2048.png	C:/Users/GWCPS/Desktop/ICanFindYou/ICanFindYou/radio.garden/public/icons/ios/ios-launchimage-1536-2048.png	(from https://radio.garden/?r=1)
19:33:03	1151851/1151851	---MCZ	200	added ('OK')	application/javascript	etag:W/%2211936b-2cGIH5ZL89Oguzq36s0M36bJjqM%22	https://radio.garden/assets/cesium-57435616.js	C:/Users/GWCPS/Desktop/ICanFindYou/ICanFindYou/radio.garden/assets/cesium-57435616.js	(from https://radio.garden/?r=1)
19:33:04	15704/15704	---M--	200	added ('OK')	image/png	etag:W/%223d58-18b8af993b0%22	https://radio.garden/icons/icon_60pt@2x.png	C:/Users/GWCPS/Desktop/ICanFindYou/ICanFindYou/radio.garden/icons/icon_60pt@2x.png	(from https://radio.garden/assets/index-59ef851b.css)
